prodcodeid,dmdid,formulation,routeofadministration,substancestrength,bnfcode,substance,productname,termfromemis,sub_acarbose,sub_first_gen_su,sub_second_gen_su,sub_third_gen_su,sub_dpp4i,sub_sglt2i,sub_glp1,sub_glp2,sub_guar,sub_mtf,sub_tzd,sub_glin,sub_ins,sub_mtf_dpp4i,sub_mtf_tzd,sub_mtf_sglt2i,sub_ins_glp1,sub_3su_tzd,sub_sglt2i_dpp4i,drug_antidiabetic_group
4405741000033115,12825411000001107,,,,,,humapen luxura hd hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units,humapen luxura hd hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4423041000033114,15603111000001104,Solution for injection,,500.000unit/1.000ml + 500.000unit/1.000ml,,insulin human,humulin r 500units/ml solution for injection 20ml vials,humulin r 500units/ml solution for injection 20ml vials (imported (united states)),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4452341000033119,13413111000001109,Tablet/ Oral Tablet,Oral,850.000mg + 50.000mg,06010203,metformin hydrochloride/ vildagliptin,vildagliptin 50mg / metformin 850mg tablets,vildagliptin 50mg / metformin 850mg tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
4452441000033113,13413011000001108,Tablet/ Oral Tablet,Oral,1.000gram + 50.000mg,06010203,metformin hydrochloride/ vildagliptin,vildagliptin 50mg / metformin 1g tablets,vildagliptin 50mg / metformin 1g tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
4452541000033114,13412311000001101,Tablet/ Oral Tablet,Oral,1.000gram + 50.000mg,,metformin hydrochloride/ vildagliptin,eucreas 50mg/1000mg tablets,eucreas 50mg/1000mg tablets (novartis pharmaceuticals uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
4452641000033110,13412611000001106,Tablet/ Oral Tablet,Oral,850.000mg + 50.000mg,,metformin hydrochloride/ vildagliptin,eucreas 50mg/850mg tablets,eucreas 50mg/850mg tablets (novartis pharmaceuticals uk ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
4549141000033118,38893811000001107,Modified-release tablet,Oral,750.000mg,06010202,metformin hydrochloride,metformin 750mg modified-release tablets,metformin 750mg modified-release tablets,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
4549241000033113,13748611000001107,Modified-release tablet,Oral,750.000mg,,metformin hydrochloride,glucophage sr 750mg tablets,glucophage sr 750mg tablets (merck serono ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
4597041000033115,14026711000001100,,,,,,novopen 4 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,novopen 4 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units blue (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4597141000033116,14026911000001103,,,,,,novopen 4 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,novopen 4 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units silver (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4608541000033115,13877811000001105,Solution for injection,Subcutaneous/ Intravenous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin lispro,humalog kwikpen 100units/ml solution for injection 3ml pre-filled pens,humalog kwikpen 100units/ml solution for injection 3ml pre-filled pens (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4608641000033119,13884711000001104,Suspension for injection,Subcutaneous,25.000unit/1.000ml + 25.000unit/1.000ml + 75.000unit/1.000ml + 75.000unit/1.000ml,,insulin lispro/ insulin lispro protamine,humalog mix25 kwikpen 100units/ml suspension for injection 3ml pre-filled pens,humalog mix25 kwikpen 100units/ml suspension for injection 3ml pre-filled pens (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
4608741000033111,13884911000001102,Suspension for injection,Subcutaneous,50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml,,insulin lispro/ insulin lispro protamine,humalog mix50 kwikpen 100units/ml suspension for injection 3ml pre-filled pens,humalog mix50 kwikpen 100units/ml suspension for injection 3ml pre-filled pens (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
462041000033119,13511000001103,Tablet/ Oral Tablet,Oral,2.500mg,,glibenclamide,diabetamide 2.5mg tablets,diabetamide 2.5mg tablets (ashbourne pharmaceuticals ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
462141000033115,287811000001101,Tablet/ Oral Tablet,Oral,5.000mg,,glibenclamide,diabetamide 5mg tablets,diabetamide 5mg tablets (ashbourne pharmaceuticals ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
463541000033118,745911000001103,Tablet/ Oral Tablet,Oral,80.000mg,,gliclazide,diamicron 80mg tablets,diamicron 80mg tablets (servier laboratories ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
463941000033112,,,,,,,,dimelor  tablets  500 mg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,first_gen_su
465841000033115,,,,,,,,diabinese  tablets  100 mg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,first_gen_su
465941000033111,,,,,,,,diabinese  tablets  250 mg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,first_gen_su
4941241000033119,13456711000001106,Modified-release tablet,Oral,30.000mg,,gliclazide,nazdol mr 30mg tablets,nazdol mr 30mg tablets (krka uk ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
4945241000033117,38893711000001104,Modified-release tablet,Oral,1.000gram,06010202,metformin hydrochloride,metformin 1g modified-release tablets,metformin 1g modified-release tablets,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
4945341000033110,15367811000001105,Modified-release tablet,Oral,1.000gram,,metformin hydrochloride,glucophage sr 1000mg tablets,glucophage sr 1000mg tablets (merck serono ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
4957741000033118,14183911000001108,Modified-release tablet,Oral,500.000mg,,metformin hydrochloride,bolamyn sr 500mg tablets,bolamyn sr 500mg tablets (teva uk ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
5007641000033119,15411311000001103, Powder,Oral,500.000mg,06010202,metformin hydrochloride,metformin 500mg oral powder sachets sugar free,metformin 500mg oral powder sachets sugar free,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
5007741000033111,15411211000001106, Powder,Oral,1.000gram,06010202,metformin hydrochloride,metformin 1g oral powder sachets sugar free,metformin 1g oral powder sachets sugar free,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
5007841000033118,15373711000001104, Powder,Oral,500.000mg,,metformin hydrochloride,glucophage 500mg oral powder sachets,glucophage 500mg oral powder sachets (merck serono ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
5007941000033114,15374311000001101, Powder,Oral,1.000gram,,metformin hydrochloride,glucophage 1000mg oral powder sachets,glucophage 1000mg oral powder sachets (merck serono ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
5079841000033118,15471511000001101,,,,,,humapen memoir hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen memoir hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5131241000033110,15859111000001102,Solution for injection,Subcutaneous,6.000mg/1.000ml,06010203,liraglutide,liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices,liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
5131341000033117,15858611000001101,Solution for injection,Subcutaneous,6.000mg/1.000ml,,liraglutide,victoza 6mg/ml solution for injection 3ml pre-filled pens,victoza 6mg/ml solution for injection 3ml pre-filled pens (novo nordisk ltd),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
5132241000033116,17060511000001108,Tablet/ Oral Tablet,Oral,1.000gram + 50.000mg,,metformin hydrochloride/ sitagliptin,janumet 50mg/1000mg tablets,janumet 50mg/1000mg tablets (merck sharp & dohme (uk) ltd),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
5316641000033118,39703911000001101,Tablet/ Oral Tablet,Oral,5.000mg,06010203,saxagliptin hydrochloride,saxagliptin 5mg tablets,saxagliptin 5mg tablets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
5316741000033110,15993011000001101,Tablet/ Oral Tablet,Oral,5.000mg,,saxagliptin hydrochloride,onglyza 5mg tablets,onglyza 5mg tablets (astrazeneca uk ltd),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
5378141000033117,16536211000001102,Modified-release tablet,Oral,30.000mg,,gliclazide,dacadis mr 30mg tablets,dacadis mr 30mg tablets (viatris uk healthcare ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
5403541000033118,16530311000001107,Suspension for injection,Subcutaneous,25.000unit/1.000ml + 25.000unit/1.000ml + 75.000unit/1.000ml + 75.000unit/1.000ml,,insulin lispro/ insulin lispro protamine,humalog mix25 100units/ml suspension for injection 10ml vials,humalog mix25 100units/ml suspension for injection 10ml vials (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5440141000033112,9536611000001109,,,,,,humapen luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units burgundy (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5440641000033119,11624411000001103,,,,,,humapen luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,humapen luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units champagne (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
557241000033113,233411000001102,Tablet/ Oral Tablet,Oral,2.500mg,,glibenclamide,euglucon 2.5mg tablets,euglucon 2.5mg tablets (aventis pharma),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
557341000033115,322511000001103,Tablet/ Oral Tablet,Oral,5.000mg,,glibenclamide,euglucon 5mg tablets,euglucon 5mg tablets (sanofi),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
5576041000033115,17071811000001108,Tablet/ Oral Tablet,Oral,1.000gram + 50.000mg,06010203,metformin hydrochloride/ sitagliptin,metformin 1g / sitagliptin 50mg tablets,metformin 1g / sitagliptin 50mg tablets,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mtf_dpp4i
5709141000033115,12866811000001107,,,,,,hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units,hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5709241000033110,3482211000001107,,,,,,hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units,hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5709341000033117,3482311000001104,,,,,,hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units,hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5709441000033111,3754411000001104,,,,,,hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5709541000033112,11472211000001107,,,,,,hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5709641000033113,3482611000001109,,,,,,hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units,hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5709741000033116,16702011000001102,Tablet/ Oral Tablet,Oral,40.000mg,06010201,gliclazide,gliclazide 40mg tablets,gliclazide 40mg tablets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
5709841000033114,16677511000001108,Tablet/ Oral Tablet,Oral,40.000mg,,gliclazide,zicron 40mg tablets,zicron 40mg tablets (bristol laboratories ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
5815341000033115,15334511000001109,Modified-release tablet,Oral,30.000mg,,gliclazide,edicil mr 30mg tablets,edicil mr 30mg tablets (teva uk ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
5819941000033118,17377611000001104,,,,,,clikstar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,clikstar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units blue (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5820041000033115,17377811000001100,,,,,,clikstar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units,clikstar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units silver (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5869241000033114,8524211000001102,Oral suspension,Oral,8.000mg/1.000ml,06010201,gliclazide,gliclazide 40mg/5ml oral suspension,gliclazide 40mg/5ml oral suspension,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
58841000033113,938211000001105,Tablet/ Oral Tablet,Oral,2.000mg,,glimepiride,amaryl 2mg tablets,amaryl 2mg tablets (zentiva pharma uk ltd),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,third_gen_su
5910741000033117,17609511000001109,Suspension for injection,Subcutaneous/ Intramuscular,70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml,,insulin isophane human/ insulin soluble human,humulin m3 kwikpen 100units/ml suspension for injection 3ml pre-filled pens,humulin m3 kwikpen 100units/ml suspension for injection 3ml pre-filled pens (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
5911541000033119,17608511000001103,Suspension for injection,Subcutaneous/ Intramuscular,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,humulin i kwikpen 100units/ml suspension for injection 3ml pre-filled pens,humulin i kwikpen 100units/ml suspension for injection 3ml pre-filled pens (eli lilly and company ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
59541000033116,228111000001101,Tablet/ Oral Tablet,Oral,1.000mg,,glimepiride,amaryl 1mg tablets,amaryl 1mg tablets (zentiva pharma uk ltd),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,third_gen_su
59641000033115,164511000001108,Tablet/ Oral Tablet,Oral,3.000mg,,glimepiride,amaryl 3mg tablets,amaryl 3mg tablets (zentiva pharma uk ltd),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,third_gen_su
5968741000033115,8523711000001107,Oral solution,Oral,1.000mg/1.000ml,06010201,glibenclamide,glibenclamide 5mg/5ml oral solution,glibenclamide 5mg/5ml oral solution,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
5968841000033113,8523811000001104,Oral suspension,Oral,1.000mg/1.000ml,06010201,glibenclamide,glibenclamide 5mg/5ml oral suspension,glibenclamide 5mg/5ml oral suspension,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
59741000033112,259611000001101,Tablet/ Oral Tablet,Oral,4.000mg,,glimepiride,amaryl 4mg tablets,amaryl 4mg tablets (zentiva pharma uk ltd),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,third_gen_su
5997041000033115,42085011000001109,Oral solution,Oral,100.000mg/1.000ml,06010202,metformin hydrochloride,metformin 500mg/5ml oral solution,metformin 500mg/5ml oral solution,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
6011841000033112,18150311000001109,Suspension for injection,Subcutaneous,75.000unit/1.000ml + 75.000unit/1.000ml + 25.000unit/1.000ml + 25.000unit/1.000ml,,insulin isophane human/ insulin soluble human,insuman comb 25 100units/ml suspension for injection 3ml pre-filled solostar pens,insuman comb 25 100units/ml suspension for injection 3ml pre-filled solostar pens (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
6029841000033115,18141911000001101,Modified-release tablet,Oral,500.000mg,,metformin hydrochloride,metabet sr 500mg tablets,metabet sr 500mg tablets (morningside healthcare ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
6123241000033112,39703811000001106,Tablet/ Oral Tablet,Oral,2.500mg,06010203,saxagliptin hydrochloride,saxagliptin 2.5mg tablets,saxagliptin 2.5mg tablets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
6123341000033119,18596311000001108,Tablet/ Oral Tablet,Oral,2.500mg,,saxagliptin hydrochloride,onglyza 2.5mg tablets,onglyza 2.5mg tablets (astrazeneca uk ltd),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
6279741000033117,18885611000001108,Modified-release tablet,Oral,1.000gram,,metformin hydrochloride,metabet sr 1000mg tablets,metabet sr 1000mg tablets (morningside healthcare ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
6388241000033117,19275411000001107,Powder and solvent for prolonged-release suspension for inj,Subcutaneous,2.000mg,06010203,exenatide,exenatide 2mg powder and solvent for prolonged-release suspension for injection vials,exenatide 2mg powder and solvent for prolonged-release suspension for injection vials,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
6388341000033110,19274811000001108,Powder and solvent for prolonged-release suspension for inj,Subcutaneous,2.000mg,,exenatide,bydureon 2mg powder and solvent for prolonged-release suspension for injection vials,bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (astrazeneca uk ltd),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,glp1
6389641000033111,19354411000001104,Suspension for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin isophane human,insuman basal 100units/ml suspension for injection 3ml pre-filled solostar pens,insuman basal 100units/ml suspension for injection 3ml pre-filled solostar pens (sanofi),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
6391041000033117,19308111000001109,Modified-release tablet,Oral,500.000mg,,metformin hydrochloride,glucient sr 500mg tablets,glucient sr 500mg tablets (consilient health ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
6391141000033118,19306711000001106,Tablet/ Oral Tablet,Oral,500.000microgram,,repaglinide,enyglid 0.5mg tablets,enyglid 0.5mg tablets (krka uk ltd),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
6391341000033115,19307311000001105,Tablet/ Oral Tablet,Oral,2.000mg,,repaglinide,enyglid 2mg tablets,enyglid 2mg tablets (krka uk ltd),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,glin
6444041000033117,19525211000001103,Tablet/ Oral Tablet,Oral,5.000mg,06010203,linagliptin,linagliptin 5mg tablets,linagliptin 5mg tablets,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
6444141000033118,19492811000001108,Tablet/ Oral Tablet,Oral,5.000mg,,linagliptin,trajenta 5mg tablets,trajenta 5mg tablets (boehringer ingelheim ltd),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dpp4i
644541000033111,42082711000001102,Tablet/ Oral Tablet,Oral,2.500mg,06010201,glibenclamide,glibenclamide 2.5mg tablets,glibenclamide 2.5mg tablets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
644641000033112,42082811000001105,Tablet/ Oral Tablet,Oral,5.000mg,06010201,glibenclamide,glibenclamide 5mg tablets,glibenclamide 5mg tablets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
644741000033115,515111000001108,Tablet/ Oral Tablet,Oral,5.000mg,,glipizide,glibenese 5mg tablets,glibenese 5mg tablets (pfizer ltd),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
644841000033113,42083511000001100,Tablet/ Oral Tablet,Oral,5.000mg,06010201,glipizide,glipizide 5mg tablets,glipizide 5mg tablets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
644941000033117,363211000001102,Tablet/ Oral Tablet,Oral,500.000mg,,metformin hydrochloride,glucophage 500mg tablets,glucophage 500mg tablets (merck serono ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
645041000033117,365111000001109,Tablet/ Oral Tablet,Oral,850.000mg,,metformin hydrochloride,glucophage 850mg tablets,glucophage 850mg tablets (merck serono ltd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
645241000033113,444311000001106,Tablet/ Oral Tablet,Oral,100.000mg,,acarbose,glucobay 100mg tablets,glucobay 100mg tablets (bayer plc),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,acarbose
645341000033115,781411000001104,Tablet/ Oral Tablet,Oral,50.000mg,,acarbose,glucobay 50mg tablets,glucobay 50mg tablets (bayer plc),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,acarbose
645541000033110,,,,,,,,glucamet  tablets  500 mg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
645641000033111,,,,,,,,glucamet  tablets  850 mg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mtf
6456441000033119,19570211000001106,Solution for injection,Subcutaneous,100.000unit/1.000ml + 100.000unit/1.000ml,,insulin aspart,novorapid flextouch 100units/ml solution for injection 3ml pre-filled pens,novorapid flextouch 100units/ml solution for injection 3ml pre-filled pens (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
645841000033112,42083111000001109,Tablet/ Oral Tablet,Oral,2.000mg,06010201,glimepiride,glimepiride 2mg tablets,glimepiride 2mg tablets,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,third_gen_su
645941000033116,42083011000001108,Tablet/ Oral Tablet,Oral,1.000mg,06010201,glimepiride,glimepiride 1mg tablets,glimepiride 1mg tablets,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,third_gen_su
646041000033114,42083211000001103,Tablet/ Oral Tablet,Oral,3.000mg,06010201,glimepiride,glimepiride 3mg tablets,glimepiride 3mg tablets,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,third_gen_su
646141000033113,42083311000001106,Tablet/ Oral Tablet,Oral,4.000mg,06010201,glimepiride,glimepiride 4mg tablets,glimepiride 4mg tablets,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,third_gen_su
646241000033118,,,,,,,,glyconon  tablets  500 mg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,first_gen_su
646341000033111,,,,,,,,glymese  tablets  250 mg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,first_gen_su
646441000033117,42082911000001100,Tablet/ Oral Tablet,Oral,80.000mg,06010201,gliclazide,gliclazide 80mg tablets,gliclazide 80mg tablets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
646541000033116,42083411000001104,Tablet/ Oral Tablet,Oral,2.500mg,06010201,glipizide,glipizide 2.5mg tablets,glipizide 2.5mg tablets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
646741000033112,,,,,,,,glymidine  tablets  500 mg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,first_gen_su
646841000033119,3763311000001102,Tablet/ Oral Tablet,Oral,30.000mg,,gliquidone,glurenorm 30mg tablets,glurenorm 30mg tablets (sanofi),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
646941000033110,42083611000001101,Tablet/ Oral Tablet,Oral,30.000mg,06010201,gliquidone,gliquidone 30mg tablets,gliquidone 30mg tablets,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,second_gen_su
6519641000033112,19856111000001100,,,,,,novopen echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units,novopen echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units blue (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
6519741000033115,19856311000001103,,,,,,novopen echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units,novopen echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units red (novo nordisk ltd),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ins
6526041000033117,20023111000001108,Tablet/ Oral Tablet,Oral,30.000mg,,pioglitazone hydrochloride,glizofar 30mg tablets,glizofar 30mg tablets (arrow generics ltd),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,tzd
654941000033115,4667411000001106,Granules/ Oral granules,Oral,5.000gram,,guar gum,guarem 5g granules sachets,guarem 5g granules sachets (shire pharmaceuticals ltd),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,guar
655141000033116,42012711000001100,Granules/ Oral granules,Oral,5.000gram,06010203,guar gum,guar gum 5g granules sachets sugar free,guar gum 5g granules sachets sugar free,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,guar
655341000033118,,,,,,,,guar gum  sachets  5 g/sachet,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,guar
